time_ns	amplitude
307.800	-0.109258
308.000	-0.211174
308.200	-0.296309
308.400	-0.364251
308.600	-0.432194
308.800	-0.412199
309.000	-0.379772
309.200	-0.347345
309.400	-0.314918
309.600	-0.282491
309.800	-0.250064
310.000	-0.217637
310.200	-0.154518
310.400	-0.087811
310.600	-0.021103
310.800	0.045605
311.000	0.160646
311.200	0.318152
311.400	0.339338
311.600	0.323659
311.800	0.307979
312.000	0.292300
312.200	0.276621
312.400	0.260942
312.600	0.245263
312.800	0.229584
313.000	0.213905
313.200	0.198226
313.400	0.182547
313.600	0.126585
313.800	0.020037
314.000	-0.050936
314.200	-0.106525
314.400	-0.162114
314.600	-0.209043
314.800	-0.222941
315.000	-0.236838
315.200	-0.250735
315.400	-0.264633
315.600	-0.278530
315.800	-0.239890
316.000	-0.199742
316.200	-0.159594
316.400	-0.119446
316.600	-0.079298
316.800	0.016578
317.000	0.132391
317.200	0.176257
317.400	0.219493
317.600	0.262730
317.800	0.305966
318.000	0.349202
318.200	0.331757
318.400	0.294697
318.600	0.257638
318.800	0.220578
319.000	0.183518
319.200	0.107909
319.400	-0.003267
319.600	-0.043851
319.800	-0.063925
320.000	-0.083999
320.200	-0.104073
320.400	-0.124147
320.600	-0.138392
320.800	-0.147657
321.000	-0.156922
321.200	-0.166187
321.400	-0.175452
321.600	-0.172759
321.800	-0.142648
322.000	-0.112536
322.200	-0.082425
322.400	-0.050430
322.600	-0.018003
322.800	0.014424
323.000	0.052086
323.200	0.100727
323.400	0.149367
323.600	0.198008
323.800	0.177509
324.000	0.143097
324.200	0.108684
324.400	0.074271
324.600	0.039858
324.800	0.005445
325.000	-0.019700
325.200	-0.041319
325.400	-0.062937
325.600	-0.084555
325.800	-0.106173
326.000	-0.111189
326.200	-0.098836
326.400	-0.086483
326.600	-0.074129
326.800	-0.061776
327.000	-0.049423
327.200	-0.037070
327.400	-0.024717
327.600	-0.012363
327.800	-0.000010
328.000	0.013343
328.200	0.082828
328.400	0.126144
328.600	0.099507
328.800	0.072870
329.000	0.046233
329.200	0.019597
329.400	-0.007040
329.600	-0.033677
329.800	-0.043368
330.000	-0.011867
330.200	0.019634
330.400	0.051135
330.600	0.082636
330.800	0.055394
331.000	0.023629
331.200	-0.008137
331.400	-0.039902
331.600	-0.071667
331.800	-0.103433
332.000	-0.090143
332.200	-0.066980
332.400	-0.043818
332.600	-0.022489
332.800	-0.004886
333.000	0.012718
333.200	0.030321
333.400	0.047924
333.600	0.065528
333.800	0.083131
334.000	0.100735
334.200	0.118338
334.400	0.115647
334.600	0.099644
334.800	0.083641
335.000	0.067638
335.200	0.051635
335.400	0.035632
335.600	0.019629
335.800	0.003626
336.000	-0.012377
336.200	-0.028400
336.400	-0.048253
336.600	-0.068107
336.800	-0.087960
337.000	-0.107814
337.200	-0.127668
337.400	-0.147521
337.600	-0.127747
337.800	-0.103427
338.000	-0.079107
338.200	-0.054786
338.400	-0.030466
338.600	-0.006146
338.800	0.018174
339.000	0.047801
339.200	0.077912
339.400	0.108024
339.600	0.121037
339.800	0.111000
340.000	0.100963
340.200	0.090926
340.400	0.080889
340.600	0.070852
340.800	0.060815
341.000	0.050778
341.200	0.040741
341.400	0.030704
341.600	0.020667
341.800	-0.003375
342.000	-0.028082
342.200	-0.052788
342.400	-0.077495
342.600	-0.102201
342.800	-0.097483
343.000	-0.081270
343.200	-0.065056
343.400	-0.048843
343.600	-0.032629
343.800	-0.016415
344.000	-0.000202
344.200	-0.006217
344.400	-0.020114
344.600	-0.034012
344.800	-0.047909
345.000	-0.061806
345.200	-0.053817
345.400	-0.024169
345.600	0.005479
345.800	0.035127
346.000	0.000000
346.200	0.000000
346.400	0.000000
346.600	0.000000
346.800	0.000000
347.000	0.000000
347.200	0.000000
347.400	0.000000
347.600	0.000000
347.800	0.000000
348.000	0.000000
348.200	0.000000
348.400	0.000000
348.600	0.000000
348.800	0.000000
349.000	0.000000
349.200	0.000000
349.400	0.000000
349.600	0.000000
349.800	0.000000
350.000	0.000000
350.200	0.000000
350.400	0.000000
350.600	0.000000
350.800	0.000000
351.000	0.000000
351.200	0.000000
351.400	0.000000
351.600	0.000000
351.800	0.000000
352.000	0.000000
352.200	0.000000
352.400	0.000000
352.600	0.000000
352.800	0.000000
353.000	0.000000
353.200	0.000000
353.400	0.000000
353.600	0.000000
353.800	0.000000
354.000	0.000000
354.200	0.000000
354.400	0.000000
354.600	0.000000
354.800	0.000000
355.000	0.000000
355.200	0.000000
355.400	0.000000
355.600	0.000000
355.800	0.000000
356.000	0.000000
356.200	0.000000
356.400	0.000000
356.600	0.000000
356.800	0.000000
357.000	0.000000
357.200	0.000000
357.400	0.000000
357.600	0.000000
357.800	0.000000
358.000	0.000000
358.200	0.000000
358.400	0.000000
358.600	0.000000
358.800	0.000000
359.000	0.000000
359.200	0.000000
359.400	0.000000
359.600	0.000000
359.800	0.000000
360.000	0.000000
360.200	0.000000
360.400	0.000000
360.600	0.000000
360.800	0.000000
361.000	0.000000
361.200	0.000000
361.400	0.000000
361.600	0.000000
361.800	0.000000
362.000	0.000000
362.200	0.000000
362.400	0.000000
362.600	0.000000
362.800	0.000000
363.000	0.000000
363.200	0.000000
363.400	0.000000
363.600	0.000000
363.800	0.000000
364.000	0.000000
364.200	0.000000
364.400	0.000000
364.600	0.000000
364.800	0.000000
365.000	0.000000
365.200	0.000000
365.400	0.000000
365.600	0.000000
365.800	0.000000
366.000	0.000000
366.200	0.000000
366.400	0.000000
366.600	0.000000
366.800	0.000000
367.000	0.000000
367.200	0.000000
367.400	0.000000
367.600	0.000000
367.800	0.000000
368.000	0.000000
368.200	0.000000
368.400	0.000000
368.600	0.000000
368.800	0.000000
369.000	0.000000
369.200	0.000000
369.400	0.000000
369.600	0.000000
369.800	0.000000
370.000	0.000000
370.200	0.000000
370.400	0.000000
370.600	0.000000
370.800	0.000000
371.000	0.000000
371.200	0.000000
371.400	0.000000
371.600	0.000000
371.800	0.000000
372.000	0.000000
372.200	0.000000
372.400	0.000000
372.600	0.000000
372.800	0.000000
373.000	0.000000
373.200	0.000000
373.400	0.000000
373.600	0.000000
373.800	0.000000
374.000	0.000000
374.200	0.000000
374.400	0.000000
374.600	0.000000
374.800	0.000000
375.000	0.000000
375.200	0.000000
375.400	0.000000
375.600	0.000000
375.800	0.000000
376.000	0.000000
376.200	0.000000
376.400	0.000000
376.600	0.000000
376.800	0.000000
377.000	0.000000
377.200	0.000000
377.400	0.000000
377.600	0.000000
377.800	0.000000
378.000	0.000000
378.200	0.000000
378.400	0.000000
378.600	0.000000
378.800	0.000000
379.000	0.000000
379.200	0.000000
379.400	0.000000
379.600	0.000000
379.800	0.000000
380.000	0.000000
380.200	0.000000
380.400	0.000000
380.600	0.000000
380.800	0.000000
381.000	0.000000
381.200	0.000000
381.400	0.000000
381.600	0.000000
381.800	0.000000
382.000	0.000000
382.200	0.000000
382.400	0.000000
382.600	0.000000
382.800	0.000000
383.000	0.000000
383.200	0.000000
383.400	0.000000
383.600	0.000000
383.800	0.000000
384.000	0.000000
384.200	0.000000
384.400	0.000000
384.600	0.000000
384.800	0.000000
385.000	0.000000
385.200	0.000000
385.400	0.000000
385.600	0.000000
385.800	0.000000
386.000	0.000000
386.200	0.000000
386.400	0.000000
386.600	0.000000
386.800	0.000000
387.000	0.000000
387.200	0.000000
387.400	0.000000
387.600	0.000000
387.800	0.000000
388.000	0.000000
388.200	0.000000
388.400	0.000000
388.600	0.000000
388.800	0.000000
389.000	0.000000
389.200	0.000000
389.400	0.000000
389.600	0.000000
389.800	0.000000
390.000	0.000000
390.200	0.000000
390.400	0.000000
390.600	0.000000
390.800	0.000000
391.000	0.000000
391.200	0.000000
391.400	0.000000
391.600	0.000000
391.800	0.000000
392.000	0.000000
392.200	0.000000
392.400	0.000000
392.600	0.000000
392.800	0.000000
393.000	0.000000
393.200	0.000000
393.400	0.000000
393.600	0.000000
393.800	0.000000
394.000	0.000000
394.200	0.000000
394.400	0.000000
394.600	0.000000
394.800	0.000000
395.000	0.000000
395.200	0.000000
395.400	0.000000
395.600	0.000000
395.800	0.000000
396.000	0.000000
396.200	0.000000
396.400	0.000000
396.600	0.000000
396.800	0.000000
397.000	0.000000
397.200	0.000000
397.400	0.000000
397.600	0.000000
397.800	0.000000
398.000	0.000000
398.200	0.000000
398.400	0.000000
398.600	0.000000
398.800	0.000000
399.000	0.000000
399.200	0.000000
399.400	0.000000
399.600	0.000000
399.800	0.000000
400.000	0.000000
400.200	0.000000
400.400	0.000000
400.600	0.000000
400.800	0.000000
401.000	0.000000
401.200	0.000000
401.400	0.000000
401.600	0.000000
401.800	0.000000
402.000	0.000000
402.200	0.000000
402.400	0.000000
402.600	0.000000
402.800	0.000000
403.000	0.000000
403.200	0.000000
403.400	0.000000
403.600	0.000000
403.800	0.000000
404.000	0.000000
404.200	0.000000
404.400	0.000000
404.600	0.000000
404.800	0.000000
405.000	0.000000
405.200	0.000000
405.400	0.000000
405.600	0.000000
405.800	0.000000
406.000	0.000000
406.200	0.000000
406.400	0.000000
406.600	0.000000
406.800	0.000000
407.000	0.000000
407.200	0.000000
407.400	0.000000
407.600	0.000000
407.800	0.000000
408.000	0.000000
408.200	0.000000
408.400	0.000000
408.600	0.000000
408.800	0.000000
409.000	0.000000
409.200	0.000000
409.400	0.000000
409.600	0.000000
409.800	0.000000
410.000	0.000000
410.200	0.000000
410.400	0.000000
410.600	0.000000
410.800	0.000000
411.000	0.000000
411.200	0.000000
411.400	0.000000
411.600	0.000000
411.800	0.000000
412.000	0.000000
412.200	0.000000
412.400	0.000000
412.600	0.000000
412.800	0.000000
413.000	0.000000
413.200	0.000000
413.400	0.000000
413.600	0.000000
413.800	0.000000
414.000	0.000000
414.200	0.000000
414.400	0.000000
414.600	0.000000
414.800	0.000000
415.000	0.000000
415.200	0.000000
415.400	0.000000
415.600	0.000000
415.800	0.000000
416.000	0.000000
416.200	0.000000
416.400	0.000000
416.600	0.000000
416.800	0.000000
417.000	0.000000
417.200	0.000000
417.400	0.000000
417.600	0.000000
417.800	0.000000
418.000	0.000000
418.200	0.000000
418.400	0.000000
418.600	0.000000
418.800	0.000000
419.000	0.000000
419.200	0.000000
419.400	0.000000
419.600	0.000000
419.800	0.000000
420.000	0.000000
420.200	0.000000
420.400	0.000000
420.600	0.000000
420.800	0.000000
421.000	0.000000
421.200	0.000000
421.400	0.000000
421.600	0.000000
421.800	0.000000
422.000	0.000000
422.200	0.000000
422.400	0.000000
422.600	0.000000
422.800	0.000000
423.000	0.000000
423.200	0.000000
423.400	0.000000
423.600	0.000000
423.800	0.000000
424.000	0.000000
424.200	0.000000
424.400	0.000000
424.600	0.000000
424.800	0.000000
425.000	0.000000
425.200	0.000000
425.400	0.000000
425.600	0.000000
425.800	0.000000
426.000	0.000000
426.200	0.000000
426.400	0.000000
426.600	0.000000
426.800	0.000000
427.000	0.000000
427.200	0.000000
427.400	0.000000
427.600	0.000000
427.800	0.000000
428.000	0.000000
428.200	0.000000
428.400	0.000000
428.600	0.000000
428.800	0.000000
429.000	0.000000
429.200	0.000000
429.400	0.000000
429.600	0.000000
429.800	0.000000
430.000	0.000000
430.200	0.000000
430.400	0.000000
430.600	0.000000
430.800	0.000000
431.000	0.000000
431.200	0.000000
431.400	0.000000
431.600	0.000000
431.800	0.000000
432.000	0.000000
432.200	0.000000
432.400	0.000000
432.600	0.000000
432.800	0.000000
433.000	0.000000
433.200	0.000000
433.400	0.000000
433.600	0.000000
433.800	0.000000
434.000	0.000000
434.200	0.000000
434.400	0.000000
434.600	0.000000
434.800	0.000000
435.000	0.000000
435.200	0.000000
435.400	0.000000
435.600	0.000000
435.800	0.000000
436.000	0.000000
436.200	0.000000
436.400	0.000000
436.600	0.000000
436.800	0.000000
437.000	0.000000
437.200	0.000000
437.400	0.000000
437.600	0.000000
437.800	0.000000
438.000	0.000000
438.200	0.000000
438.400	0.000000
438.600	0.000000
438.800	0.000000
439.000	0.000000
439.200	0.000000
439.400	0.000000
439.600	0.000000
439.800	0.000000
440.000	0.000000
440.200	0.000000
440.400	0.000000
440.600	0.000000
440.800	0.000000
441.000	0.000000
441.200	0.000000
441.400	0.000000
441.600	0.000000
441.800	0.000000
442.000	0.000000
442.200	0.000000
442.400	0.000000
442.600	0.000000
442.800	0.000000
443.000	0.000000
443.200	0.000000
443.400	0.000000
443.600	0.000000
443.800	0.000000
444.000	0.000000
444.200	0.000000
444.400	0.000000
444.600	0.000000
444.800	0.000000
445.000	0.000000
445.200	0.000000
445.400	0.000000
445.600	0.000000
445.800	0.000000
446.000	0.000000
446.200	0.000000
446.400	0.000000
446.600	0.000000
446.800	0.000000
447.000	0.000000
447.200	0.000000
447.400	0.000000
447.600	0.000000
447.800	0.000000
448.000	0.000000
448.200	0.000000
448.400	0.000000
448.600	0.000000
448.800	0.000000
449.000	0.000000
449.200	0.000000
449.400	0.000000
449.600	0.000000
449.800	0.000000
450.000	0.000000
450.200	0.000000
450.400	0.000000
450.600	0.000000
450.800	0.000000
451.000	0.000000
451.200	0.000000
451.400	0.000000
451.600	0.000000
451.800	0.000000
452.000	0.000000
452.200	0.000000
452.400	0.000000
452.600	0.000000
452.800	0.000000
453.000	0.000000
453.200	0.000000
453.400	0.000000
453.600	0.000000
453.800	0.000000
454.000	0.000000
454.200	0.000000
454.400	0.000000
454.600	0.000000
454.800	0.000000
455.000	0.000000
455.200	0.000000
455.400	0.000000
455.600	0.000000
455.800	0.000000
456.000	0.000000
456.200	0.000000
456.400	0.000000
456.600	0.000000
456.800	0.000000
457.000	0.000000
457.200	0.000000
457.400	0.000000
457.600	0.000000
457.800	0.000000
458.000	0.000000
458.200	0.000000
458.400	0.000000
458.600	0.000000
458.800	0.000000
459.000	0.000000
459.200	0.000000
459.400	0.000000
459.600	0.000000
459.800	0.000000
460.000	0.000000
460.200	0.000000
460.400	0.000000
460.600	0.000000
460.800	0.000000
461.000	0.000000
461.200	0.000000
461.400	0.000000
461.600	0.000000
461.800	0.000000
462.000	0.000000
462.200	0.000000
462.400	0.000000
462.600	0.000000
462.800	0.000000
463.000	0.000000
463.200	0.000000
463.400	0.000000
463.600	0.000000
463.800	0.000000
464.000	0.000000
464.200	0.000000
464.400	0.000000
464.600	0.000000
464.800	0.000000
465.000	0.000000
465.200	0.000000
465.400	0.000000
465.600	0.000000
465.800	0.000000
466.000	0.000000
466.200	0.000000
466.400	0.000000
466.600	0.000000
466.800	0.000000
467.000	0.000000
467.200	0.000000
467.400	0.000000
467.600	0.000000
467.800	0.000000
468.000	0.000000
468.200	0.000000
468.400	0.000000
468.600	0.000000
468.800	0.000000
469.000	0.000000
469.200	0.000000
469.400	0.000000
469.600	0.000000
469.800	0.000000
470.000	0.000000
470.200	0.000000
470.400	0.000000
470.600	0.000000
470.800	0.000000
471.000	0.000000
471.200	0.000000
471.400	0.000000
471.600	0.000000
471.800	0.000000
472.000	0.000000
472.200	0.000000
472.400	0.000000
472.600	0.000000
472.800	0.000000
473.000	0.000000
473.200	0.000000
473.400	0.000000
473.600	0.000000
473.800	0.000000
474.000	0.000000
474.200	0.000000
474.400	0.000000
474.600	0.000000
474.800	0.000000
475.000	0.000000
475.200	0.000000
475.400	0.000000
475.600	0.000000
475.800	0.000000
476.000	0.000000
476.200	0.000000
476.400	0.000000
476.600	0.000000
476.800	0.000000
477.000	0.000000
477.200	0.000000
477.400	0.000000
477.600	0.000000
477.800	0.000000
478.000	0.000000
478.200	0.000000
478.400	0.000000
478.600	0.000000
478.800	0.000000
479.000	0.000000
479.200	0.000000
479.400	0.000000
479.600	0.000000
479.800	0.000000
480.000	0.000000
480.200	0.000000
480.400	0.000000
480.600	0.000000
480.800	0.000000
481.000	0.000000
481.200	0.000000
481.400	0.000000
481.600	0.000000
481.800	0.000000
482.000	0.000000
482.200	0.000000
482.400	0.000000
482.600	0.000000
482.800	0.000000
483.000	0.000000
483.200	0.000000
483.400	0.000000
483.600	0.000000
483.800	0.000000
484.000	0.000000
484.200	0.000000
484.400	0.000000
484.600	0.000000
484.800	0.000000
485.000	0.000000
485.200	0.000000
485.400	0.000000
485.600	0.000000
485.800	0.000000
486.000	0.000000
486.200	0.000000
486.400	0.000000
486.600	0.000000
486.800	0.000000
487.000	0.000000
487.200	0.000000
487.400	0.000000
487.600	0.000000
487.800	0.000000
488.000	0.000000
488.200	0.000000
488.400	0.000000
488.600	0.000000
488.800	0.000000
489.000	0.000000
489.200	0.000000
489.400	0.000000
489.600	0.000000
489.800	0.000000
490.000	0.000000
490.200	0.000000
490.400	0.000000
490.600	0.000000
490.800	0.000000
491.000	0.000000
491.200	0.000000
491.400	0.000000
491.600	0.000000
491.800	0.000000
492.000	0.000000
492.200	0.000000
492.400	0.000000
492.600	0.000000
492.800	0.000000
493.000	0.000000
493.200	0.000000
493.400	0.000000
493.600	0.000000
493.800	0.000000
494.000	0.000000
494.200	0.000000
494.400	0.000000
494.600	0.000000
494.800	0.000000
495.000	0.000000
495.200	0.000000
495.400	0.000000
495.600	0.000000
495.800	0.000000
496.000	0.000000
496.200	0.000000
496.400	0.000000
496.600	0.000000
496.800	0.000000
497.000	0.000000
497.200	0.000000
497.400	0.000000
497.600	0.000000
497.800	0.000000
498.000	0.000000
498.200	0.000000
498.400	0.000000
498.600	0.000000
498.800	0.000000
499.000	0.000000
499.200	0.000000
499.400	0.000000
499.600	0.000000
499.800	0.000000
500.000	0.000000
500.200	0.000000
500.400	0.000000
500.600	0.000000
500.800	0.000000
501.000	0.000000
501.200	0.000000
501.400	0.000000
501.600	0.000000
501.800	0.000000
502.000	0.000000
502.200	0.000000
502.400	0.000000
502.600	0.000000
502.800	0.000000
503.000	0.000000
503.200	0.000000
503.400	0.000000
503.600	0.000000
503.800	0.000000
504.000	0.000000
504.200	0.000000
504.400	0.000000
504.600	0.000000
504.800	0.000000
505.000	0.000000
505.200	0.000000
505.400	0.000000
505.600	0.000000
505.800	0.000000
506.000	0.000000
506.200	0.000000
506.400	0.000000
506.600	0.000000
506.800	0.000000
507.000	0.000000
507.200	0.000000
507.400	0.000000
507.600	0.000000
507.800	0.000000
508.000	0.000000
508.200	0.000000
508.400	0.000000
508.600	0.000000
508.800	0.000000
509.000	0.000000
509.200	0.000000
509.400	0.000000
509.600	0.000000
509.800	0.000000
510.000	0.000000
510.200	0.000000
510.400	0.000000
510.600	0.000000
510.800	0.000000
511.000	0.000000
511.200	0.000000
511.400	0.000000
511.600	0.000000
511.800	0.000000
512.000	0.000000
512.200	0.000000
512.400	0.000000
512.600	0.000000
512.800	0.000000
513.000	0.000000
513.200	0.000000
513.400	0.000000
513.600	0.000000
513.800	0.000000
514.000	0.000000
514.200	0.000000
514.400	0.000000
514.600	0.000000
514.800	0.000000
515.000	0.000000
515.200	0.000000
515.400	0.000000
515.600	0.000000
515.800	0.000000
516.000	0.000000
516.200	0.000000
516.400	0.000000
516.600	0.000000
516.800	0.000000
517.000	0.000000
517.200	0.000000
517.400	0.000000
517.600	0.000000
517.800	0.000000
518.000	0.000000
518.200	0.000000
518.400	0.000000
518.600	0.000000
518.800	0.000000
519.000	0.000000
519.200	0.000000
519.400	0.000000
519.600	0.000000
519.800	0.000000
520.000	0.000000
520.200	0.000000
520.400	0.000000
520.600	0.000000
520.800	0.000000
521.000	0.000000
521.200	0.000000
521.400	0.000000
521.600	0.000000
521.800	0.000000
522.000	0.000000
522.200	0.000000
522.400	0.000000
522.600	0.000000
522.800	0.000000
523.000	0.000000
523.200	0.000000
523.400	0.000000
523.600	0.000000
523.800	0.000000
524.000	0.000000
524.200	0.000000
524.400	0.000000
524.600	0.000000
524.800	0.000000
525.000	0.000000
525.200	0.000000
525.400	0.000000
525.600	0.000000
525.800	0.000000
526.000	0.000000
526.200	0.000000
526.400	0.000000
526.600	0.000000
526.800	0.000000
527.000	0.000000
527.200	0.000000
527.400	0.000000
527.600	0.000000
527.800	0.000000
528.000	0.000000
528.200	0.000000
528.400	0.000000
528.600	0.000000
528.800	0.000000
529.000	0.000000
529.200	0.000000
529.400	0.000000
529.600	0.000000
529.800	0.000000
530.000	0.000000
530.200	0.000000
530.400	0.000000
530.600	0.000000
530.800	0.000000
531.000	0.000000
531.200	0.000000
531.400	0.000000
531.600	0.000000
531.800	0.000000
532.000	0.000000
532.200	0.000000
532.400	0.000000
532.600	0.000000
532.800	0.000000
533.000	0.000000
533.200	0.000000
533.400	0.000000
533.600	0.000000
533.800	0.000000
534.000	0.000000
534.200	0.000000
534.400	0.000000
534.600	0.000000
534.800	0.000000
535.000	0.000000
535.200	0.000000
535.400	0.000000
535.600	0.000000
535.800	0.000000
536.000	0.000000
536.200	0.000000
536.400	0.000000
536.600	0.000000
536.800	0.000000
537.000	0.000000
537.200	0.000000
537.400	0.000000
537.600	0.000000
537.800	0.000000
538.000	0.000000
538.200	0.000000
538.400	0.000000
538.600	0.000000
538.800	0.000000
539.000	0.000000
539.200	0.000000
539.400	0.000000
539.600	0.000000
539.800	0.000000
540.000	0.000000
540.200	0.000000
540.400	0.000000
540.600	0.000000
540.800	0.000000
541.000	0.000000
541.200	0.000000
541.400	0.000000
541.600	0.000000
541.800	0.000000
542.000	0.000000
542.200	0.000000
542.400	0.000000
542.600	0.000000
542.800	0.000000
543.000	0.000000
543.200	0.000000
543.400	0.000000
543.600	0.000000
543.800	0.000000
544.000	0.000000
544.200	0.000000
544.400	0.000000
544.600	0.000000
544.800	0.000000
545.000	0.000000
545.200	0.000000
545.400	0.000000
545.600	0.000000
545.800	0.000000
546.000	0.000000
546.200	0.000000
546.400	0.000000
546.600	0.000000
546.800	0.000000
547.000	0.000000
547.200	0.000000
547.400	0.000000
547.600	0.000000
547.800	0.000000
548.000	0.000000
548.200	0.000000
548.400	0.000000
548.600	0.000000
548.800	0.000000
549.000	0.000000
549.200	0.000000
549.400	0.000000
549.600	0.000000
549.800	0.000000
550.000	0.000000
550.200	0.000000
550.400	0.000000
550.600	0.000000
550.800	0.000000
551.000	0.000000
551.200	0.000000
551.400	0.000000
551.600	0.000000
551.800	0.000000
552.000	0.000000
552.200	0.000000
552.400	0.000000
552.600	0.000000
552.800	0.000000
553.000	0.000000
553.200	0.000000
553.400	0.000000
553.600	0.000000
553.800	0.000000
554.000	0.000000
554.200	0.000000
554.400	0.000000
554.600	0.000000
554.800	0.000000
555.000	0.000000
555.200	0.000000
555.400	0.000000
555.600	0.000000
555.800	0.000000
556.000	0.000000
556.200	0.000000
556.400	0.000000
556.600	0.000000
556.800	0.000000
557.000	0.000000
557.200	0.000000
557.400	0.000000
557.600	0.000000
557.800	0.000000
558.000	0.000000
558.200	0.000000
558.400	0.000000
558.600	0.000000
558.800	0.000000
559.000	0.000000
559.200	0.000000
559.400	0.000000
559.600	0.000000
559.800	0.000000
560.000	0.000000
560.200	0.000000
560.400	0.000000
560.600	0.000000
560.800	0.000000
561.000	0.000000
561.200	0.000000
561.400	0.000000
561.600	0.000000
561.800	0.000000
562.000	0.000000
562.200	0.000000
562.400	0.000000
562.600	0.000000
562.800	0.000000
563.000	0.000000
563.200	0.000000
563.400	0.000000
563.600	0.000000
563.800	0.000000
564.000	0.000000
564.200	0.000000
564.400	0.000000
564.600	0.000000
564.800	0.000000
565.000	0.000000
565.200	0.000000
565.400	0.000000
565.600	0.000000
565.800	0.000000
566.000	0.000000
566.200	0.000000
566.400	0.000000
566.600	0.000000
566.800	0.000000
567.000	0.000000
567.200	0.000000
567.400	0.000000
567.600	0.000000
567.800	0.000000
568.000	0.000000
568.200	0.000000
568.400	0.000000
568.600	0.000000
568.800	0.000000
569.000	0.000000
569.200	0.000000
569.400	0.000000
569.600	0.000000
569.800	0.000000
570.000	0.000000
570.200	0.000000
570.400	0.000000
570.600	0.000000
570.800	0.000000
571.000	0.000000
571.200	0.000000
571.400	0.000000
571.600	0.000000
571.800	0.000000
572.000	0.000000
572.200	0.000000
572.400	0.000000
572.600	0.000000
572.800	0.000000
573.000	0.000000
573.200	0.000000
573.400	0.000000
573.600	0.000000
573.800	0.000000
574.000	0.000000
574.200	0.000000
574.400	0.000000
574.600	0.000000
574.800	0.000000
575.000	0.000000
575.200	0.000000
575.400	0.000000
575.600	0.000000
575.800	0.000000
576.000	0.000000
576.200	0.000000
576.400	0.000000
576.600	0.000000
576.800	0.000000
577.000	0.000000
577.200	0.000000
577.400	0.000000
577.600	0.000000
577.800	0.000000
578.000	0.000000
578.200	0.000000
578.400	0.000000
578.600	0.000000
578.800	0.000000
579.000	0.000000
579.200	0.000000
579.400	0.000000
579.600	0.000000
579.800	0.000000
580.000	0.000000
580.200	0.000000
580.400	0.000000
580.600	0.000000
580.800	0.000000
581.000	0.000000
581.200	0.000000
581.400	0.000000
581.600	0.000000
581.800	0.000000
582.000	0.000000
582.200	0.000000
582.400	0.000000
582.600	0.000000
582.800	0.000000
583.000	0.000000
583.200	0.000000
583.400	0.000000
583.600	0.000000
583.800	0.000000
584.000	0.000000
584.200	0.000000
584.400	0.000000
584.600	0.000000
584.800	0.000000
585.000	0.000000
585.200	0.000000
585.400	0.000000
585.600	0.000000
585.800	0.000000
586.000	0.000000
586.200	0.000000
586.400	0.000000
586.600	0.000000
586.800	0.000000
587.000	0.000000
587.200	0.000000
587.400	0.000000
587.600	0.000000
587.800	0.000000
588.000	0.000000
588.200	0.000000
588.400	0.000000
588.600	0.000000
588.800	0.000000
589.000	0.000000
589.200	0.000000
589.400	0.000000
589.600	0.000000
589.800	0.000000
590.000	0.000000
590.200	0.000000
590.400	0.000000
590.600	0.000000
590.800	0.000000
591.000	0.000000
591.200	0.000000
591.400	0.000000
591.600	0.000000
591.800	0.000000
592.000	0.000000
592.200	0.000000
592.400	0.000000
592.600	0.000000
592.800	0.000000
593.000	0.000000
593.200	0.000000
593.400	0.000000
593.600	0.000000
593.800	0.000000
594.000	0.000000
594.200	0.000000
594.400	0.000000
594.600	0.000000
594.800	0.000000
595.000	0.000000
595.200	0.000000
595.400	0.000000
595.600	0.000000
595.800	0.000000
596.000	0.000000
596.200	0.000000
596.400	0.000000
596.600	0.000000
596.800	0.000000
597.000	0.000000
597.200	0.000000
597.400	0.000000
597.600	0.000000
597.800	0.000000
598.000	0.000000
598.200	0.000000
598.400	0.000000
598.600	0.000000
598.800	0.000000
599.000	0.000000
599.200	0.000000
599.400	0.000000
599.600	0.000000
599.800	0.000000
